name,taxon_id,family,count
Holoscolia huebneri,870992,81690,25
Holoscotolemon oreophilum,526507,172615,2
Holoscotolemon querilhaci,526493,172615,45
Holotrichapion aethiops,922670,61949,1
,,61949,0
Holotrichapion ononis,922673,61949,1
Holotrichapion pisi,521926,61949,29
,,48959,0
,,48959,0
Homalenotus coriaceus,522594,57325,4
,,57325,0
Homalenotus quadridentatus,522472,57325,218
Homalenotus remyi,533950,57325,7
,,125458,0
,,125458,0
Homalota plana,457847,47951,6
,,69778,0
Homalotylus flaminius,264987,69778,1
Homaloxestis briantiella,481860,82090,6
,,127593,0
,,47199,0
,,85862,0
,,49683,0
,,49683,0
Homoeosoma sinuella,362639,49683,1310
Homoeusa acuminata,1379769,47951,2
Homolobus annulicornis,996742,63187,2
Homolobus discolor,1423413,63187,1
Homolobus infumator,265546,63187,3
,,63187,0
,,63187,0
,,118991,0
,,118991,0
Homoneura interstincta,992785,118991,1
,,118991,0
,,118991,0
,,118991,0
,,118991,0
Homoneura patelliformis,1087578,118991,1
,,118991,0
,,118991,0
Homophthalmus rugicollis,1015655,82167,2
,,125448,0
,,125448,0
,,125448,0
Homoporus nypsius,390648,125448,1
,,125448,0
Homotherus locutor,917589,47199,6
Homotherus varipes,1075978,47199,2
Homotoma ficus,474753,372899,82
,,47199,0
,,48742,0
Hoplammophila clypeata,1288425,48742,1
,,143336,0
Hoplia argentea,337554,48201,612
Hoplia coerulea,343570,48201,384
Hoplia fiorii,1348695,48201,2
,,48201,0
Hoplia philanthus,469412,48201,533
Hoplia praticola,803990,48201,1
Hoplia pubicollis,910666,48201,3
,,47199,0
,,47199,0
Hoplismenus bispinatorius,707299,47199,1
Hoplismenus pica,1498438,47199,1
Hoplismenus terrificus,1348696,47199,3
,,51955,0
,,52777,0
Hoplitis adunca,523976,52777,74
,,52777,0
Hoplitis anthocopoides,458982,52777,6
,,52777,0
Hoplitis benoisti,1115608,52777,1
,,52777,0
Hoplitis bisulca,712971,52777,1
,,52777,0
,,52777,0
Hoplitis claviventris,484594,52777,5
Hoplitis cristatula,792425,52777,5
,,52777,0
,,52777,0
,,52777,0
,,52777,0
,,52777,0
,,52777,0
Hoplitis leucomelana,484595,52777,12
,,52777,0
,,52777,0
,,52777,0
,,52777,0
Hoplitis mitis,992791,52777,2
Hoplitis mocsaryi,1061339,52777,11
,,52777,0
,,52777,0
Hoplitis papaveris,804522,52777,9
Hoplitis perezi,1100484,52777,2
,,52777,0
Hoplitis ravouxi,433792,52777,4
Hoplitis robusta,459080,52777,2
,,52777,0
,,52777,0
Hoplitis tridentata,715011,52777,5
,,52777,0
Hoplitis villosa,433795,52777,2
Hoplocallis picta,1025363,52381,6
Hoplocampa alpina,1430089,60628,1
,,60628,0
Hoplocampa brevis,1084136,60628,1
Hoplocampa chrysorrhoea,1073408,60628,1
Hoplocampa crataegi,885432,60628,5
Hoplocampa flava,483618,60628,10
Hoplocampa fulvicornis,992789,60628,4
Hoplocampa minuta,992788,60628,2
Hoplocampa pectoralis,1128536,60628,1
,,60628,0
Hoplocampa testudinea,483616,60628,3
Hoplocampoides xylostei,992792,60628,14
,,52381,0
,,47199,0
,,47199,0
Hoplocryptus confector,1294841,47199,1
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Hoplodrina alsinides,1260459,48670,3
Hoplodrina ambigua,320763,48670,3150
Hoplodrina blanda,326199,48670,364
Hoplodrina hesperica,1130524,48670,14
Hoplodrina octogenaria,360302,48670,1497
Hoplodrina respersa,470870,48670,209
Hoplodrina superstes,483516,48670,32
Hoplolabis areolata,1087676,47992,2
,,47992,0
,,47992,0
,,47992,0
,,47992,0
Hoplomachus flavopilosus,1443206,53505,6
Hoplomachus thunbergii,785717,53505,41
,,143336,0
,,143336,0
,,143336,0
Horisme aemulata,871310,49530,17
Horisme aquata,483567,49530,3
Horisme calligraphata,937483,49530,16
Horisme predotai,1323759,49530,2
Horisme radicaria,558201,49530,12
Horisme tersata,362728,49530,164
Horisme vitalbata,182469,49530,511
Horistus orientalis,327182,53505,362
,,52381,0
,,63187,0
Horvathiolus guttatus,468922,55558,73
Horvathiolus mendosus,1151014,55558,8
Horvathiolus superbus,485482,55558,385
,,53505,0
Horwathia lineolata,976089,53505,13
Hoshihananomia gacognei,1262352,81969,1
Hoshihananomia perlata,492697,81969,22
Hospitalia flavolineata,466359,49530,28
,,245153,0
Hoyosia codeti,780798,84165,150
Hubneria affinis,466534,51953,4
Huertasiella italogallicella,1323799,49683,2
,,982104,0
,,982104,0
,,52381,0
Hyadaphis foeniculi,454435,52381,1
Hyadaphis passerinii,390717,52381,6
,,84670,0
,,84670,0
,,84670,0
,,84074,0
Hyalesthes obsoletus,715769,84074,28
,,84074,0
Hyalochilus ovatulus,748465,141732,61
Hyalochiton colpochilus,981680,53506,6
Hyalochiton komaroffii,981671,53506,3
,,53506,0
,,51673,0
Hyalomma lusitanicum,917032,51673,6
Hyalomma marginatum,605813,51673,33
Hyalopsocus morio,992801,120991,2
Hyalopteroides humilis,501847,52381,3
Hyalopterus pruni,143343,52381,95
Hyalurgus lucidus,1116854,51953,3
Hybocoptus corrugis,783612,67599,3
,,67599,0
,,67599,0
,,55699,0
,,47821,0
Hybomitra aterrima,623406,47821,4
Hybomitra auripila,992824,47821,4
Hybomitra bimaculata,497289,47821,52
,,47821,0
,,47821,0
Hybomitra distinguenda,471993,47821,3
,,47821,0
,,47821,0
,,47821,0
Hybomitra lundbecki,901993,47821,2
,,47821,0
,,47821,0
Hybomitra montana,739468,47821,1
,,47821,0
,,47821,0
Hybomitra solstitialis,739470,47821,3
,,47821,0
,,47199,0
Hybos culiciformis,479772,174422,108
Hybos femoratus,904846,174422,23
Hybos grossipes,326623,174422,12
,,174507,0
Hybosorus illigeri,908673,174507,344
,,121516,0
Hybrizon buccatus,1258254,47199,2
Hycleus duodecimpunctatus,470361,59510,34
Hycleus polymorphus,503400,59510,184
,,52381,0
,,52381,0
,,52381,0
Hydaticus aruspex,221571,57659,107
Hydaticus continentalis,992834,57659,2
Hydaticus seminiger,495887,57659,118
Hydaticus transversalis,527933,57659,33
,,130015,0
,,60571,0
,,60571,0
,,60571,0
,,373047,0
,,373047,0
Hydrachna geographica,491296,373047,1
Hydrachna globosa,803568,373047,1
,,373047,0
,,373047,0
Hydraecia micacea,221586,48670,1539
Hydraecia osseola,483507,48670,4
Hydraecia petasitis,483506,48670,5
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
,,176632,0
Hydraena testacea,978755,176632,2
,,176632,0
Hydrelia flammeolaria,324090,49530,504
Hydrelia sylvata,460208,49530,180
Hydrellia albilabris,1028507,84670,4
,,84670,0
,,84670,0
,,84670,0
,,84670,0
Hydrellia griseola,418046,84670,3
,,84670,0
,,84670,0
,,84670,0
,,84670,0
,,84670,0
Hydriomena furcata,221602,49530,1166
Hydriomena impluviata,324925,49530,339
Hydriomena ruberata,221608,49530,78
Hydriris ornatalis,199428,52002,1040
,,53275,0
Hydrobius fuscipes,221612,127444,275
Hydrochara caraboides,465809,127444,267
Hydrochara flavipes,716238,127444,12
,,129585,0
,,129585,0
,,1156100,0
Hydrochus brevis,992875,1156100,1
Hydrochus crenatus,992874,1156100,3
Hydrochus elongatus,978756,1156100,2
,,1156100,0
Hydrochus ignicollis,992872,1156100,1
,,1156100,0
,,1156100,0
,,1156100,0
,,47595,0
Hydrodroma despiciens,262582,245039,2
,,245039,0
,,245039,0
Hydrogamasus littoralis,1357748,245171,1
Hydroglyphus geminus,467094,57659,60
Hydroglyphus signatellus,1248293,57659,10
Hydroisotoma schaefferi,489571,171479,3
Hydrometra gracilenta,476079,177751,27
Hydrometra stagnorum,327185,177751,753
Hydromya dorsalis,714316,127180,14
Hydromyza livens,525097,68719,13
,,127444,0
Hydrophilus aterrimus,465812,127444,78
Hydrophilus piceus,447359,127444,171
Hydrophilus pistaceus,505498,127444,21
Hydrophoria lancifer,338195,49996,50
,,49996,0
Hydrophoria ruralis,860894,49996,4
Hydrophoria silvicola,1079053,49996,1
,,68020,0
,,68020,0
,,68020,0
,,68020,0
,,68020,0
,,68020,0
Hydrophorus praecox,390818,68020,11
,,68020,0
Hydroporus angustatus,547667,57659,15
,,57659,0
Hydroporus dorsalis,1371926,57659,8
,,57659,0
Hydroporus erythrocephalus,547308,57659,4
Hydroporus ferrugineus,1084619,57659,1
Hydroporus figuratus,1371925,57659,3
,,57659,0
,,57659,0
Hydroporus incognitus,547665,57659,1
,,57659,0
,,57659,0
,,57659,0
,,57659,0
,,57659,0
Hydroporus marginatus,1084618,57659,1
,,57659,0
,,57659,0
Hydroporus morio,131112,57659,2
,,57659,0
Hydroporus neglectus,547662,57659,2
,,57659,0
Hydroporus nigrita,498559,57659,2
,,57659,0
,,57659,0
Hydroporus obscurus,221673,57659,2
,,57659,0
Hydroporus palustris,498560,57659,22
Hydroporus planus,547309,57659,6
,,57659,0
,,57659,0
,,57659,0
,,57659,0
Hydroporus striola,221685,57659,1
Hydroporus tessellatus,908313,57659,6
Hydroporus tristis,221690,57659,1
,,57659,0
,,57659,0
,,62163,0
,,62163,0
,,62163,0
,,62163,0
Hydropsyche bulgaromanorum,992910,62163,2
Hydropsyche contubernalis,451396,62163,1
,,62163,0
,,62163,0
,,62163,0
Hydropsyche exocellata,1115664,62163,12
Hydropsyche fulvipes,1115665,62163,1
,,62163,0
,,62163,0
,,62163,0
,,62163,0
,,62163,0
,,62163,0
Hydropsyche pellucidula,546193,62163,6
Hydropsyche saxonica,992914,62163,1
,,62163,0
Hydropsyche siltalai,546194,62163,3
,,62163,0
,,62163,0
,,129646,0
,,129646,0
,,129646,0
,,129646,0
,,129646,0
,,129646,0
,,129646,0
,,129646,0
,,129646,0
,,129646,0
,,129646,0
,,129646,0
Hydroptila vectis,475526,129646,2
Hydroscapha granulum,1231348,322188,1
Hydroschendyla submarina,575707,171453,6
,,47951,0
,,47951,0
,,47951,0
,,53275,0
,,53275,0
,,70144,0
,,70144,0
Hydrotaea capensis,1087782,70144,3
Hydrotaea cinerea,1087781,70144,2
Hydrotaea cyrtoneurina,905476,70144,2
Hydrotaea dentipes,705260,70144,3
Hydrotaea diabolus,855029,70144,5
,,70144,0
Hydrotaea ignava,466761,70144,4
,,70144,0
,,70144,0
,,70144,0
,,70144,0
,,70144,0
,,70144,0
,,70144,0
,,70144,0
,,70144,0
,,70144,0
,,57659,0
Hydrovatus cuspidatus,547659,57659,2
,,245033,0
,,245033,0
,,245033,0
,,245033,0
,,338995,0
,,338995,0
,,338995,0
,,338995,0
,,338995,0
,,338995,0
,,338995,0
Hygrobia hermanni,547330,483657,36
Hygrodiplosis vaccinii,1260891,55699,1
,,47951,0
Hygrolycosa rubrofasciata,784315,47416,42
Hygronoma dimidiata,739296,47951,7
,,47951,0
Hygropora cunctans,992941,47951,1
Hygrotus confluens,547658,57659,1
,,57659,0
Hygrotus impressopunctatus,221888,57659,35
Hygrotus inaequalis,547549,57659,30
,,57659,0
Hygrotus nigrolineatus,547656,57659,1
,,57659,0
Hygrotus parallellogrammus,976003,57659,8
Hygrotus quinquelineatus,992940,57659,1
Hygrotus versicolor,497939,57659,10
Hylaea pinicolaria,541640,49530,6
,,127740,0
Hylaeus angustatus,982002,127740,1
Hylaeus annularis,484492,127740,1
Hylaeus annulatus,199053,127740,56
,,127740,0
,,127740,0
Hylaeus brevicornis,127803,127740,2
Hylaeus clypearis,715234,127740,7
Hylaeus communis,359239,127740,132
Hylaeus confusus,484493,127740,9
,,127740,0
Hylaeus cornutus,484494,127740,12
,,127740,0
,,127740,0
Hylaeus difformis,871555,127740,2
Hylaeus dilatatus,484495,127740,9
,,127740,0
,,127740,0
Hylaeus gibbus,900182,127740,1
,,127740,0
,,127740,0
Hylaeus gredleri,1023578,127740,1
Hylaeus hyalinatus,459074,127740,101
,,127740,0
,,127740,0
Hylaeus incongruus,484496,127740,1
,,127740,0
Hylaeus kahri,1082364,127740,1
Hylaeus leptocephalus,199050,127740,307
,,127740,0
,,127740,0
Hylaeus meridionalis,1116852,127740,1
,,127740,0
Hylaeus nigritus,548629,127740,85
,,127740,0
,,127740,0
Hylaeus pectoralis,484497,127740,3
,,127740,0
Hylaeus pictipes,484498,127740,28
Hylaeus pictus,433819,127740,66
,,127740,0
Hylaeus punctatus,459075,127740,179
Hylaeus punctulatissimus,484500,127740,5
Hylaeus purpurissatus,1308759,127740,5
,,127740,0
Hylaeus rinki,703681,127740,3
,,127740,0
Hylaeus signatus,484499,127740,32
Hylaeus sinuatus,1063785,127740,3
,,127740,0
Hylaeus styriacus,1082362,127740,2
Hylaeus sulphuripes,867759,127740,35
,,127740,0
,,127740,0
,,127740,0
,,48736,0
Hylastes ater,199380,48736,14
,,48736,0
Hylastes brunneus,768687,48736,2
Hylastes cunicularius,768695,48736,2
,,48736,0
Hylastes opacus,455893,48736,2
,,48736,0
Hyledelphax elegantulus,992950,123608,3
,,49996,0
Hylemya urbica,555553,49996,1
Hylemya vagans,469526,49996,6
,,49996,0
,,49996,0
,,51953,0
,,47213,0
Hyles dahlii,334380,47213,59
Hyles euphorbiae,70071,47213,4863
Hyles gallii,118901,47213,6369
Hyles hippophaes,103067,47213,114
Hyles livornica,124215,47213,1488
Hyles nicaea,483569,47213,23
Hyles vespertilio,472325,47213,110
Hylesinus crenatus,992949,48736,18
Hylesinus toranio,547740,48736,7
Hylesinus varius,992951,48736,141
,,48736,0
Hylis cariniceps,103070,47886,1
Hylis foveicollis,905919,47886,2
Hylis olexai,904511,47886,2
Hylis procerulus,103071,47886,1
,,47886,0
Hylobius abietis,464329,48736,1829
Hylobius excavatus,904335,48736,71
Hylobius pinastri,736984,48736,88
Hylobius transversovittatus,221940,48736,73
Hyloniscus riparius,469870,86114,426
Hylotrupes bajulus,221942,47961,666
Hylurgops glabratus,701919,48736,1
Hylurgops palliatus,547739,48736,18
Hylurgus ligniperda,221947,48736,47
Hylurgus micklitzi,1453213,48736,1
Hylyphantes graminicola,556365,67599,15
,,67599,0
Hymenalia rufipes,549387,53816,47
,,171694,0
Hymenorus doublieri,177726,53816,2
Hypatima rhomboidella,560658,55519,67
Hypatopa binotella,522771,173093,17
Hypatopa inunctella,875212,173093,9
Hypatopa segnella,875213,173093,3
Hypebaeus albifrons,701727,82067,12
Hypebaeus alicianus,1485847,82067,1
Hypebaeus brisouti,1075376,82067,6
Hypebaeus flavicollis,897473,82067,33
Hypebaeus flavipes,483648,82067,1
Hypebaeus pius,1075377,82067,4
Hypena crassalis,202237,121850,362
Hypena lividalis,330417,121850,765
Hypena obesalis,483559,121850,82
Hypena obsitalis,342196,121850,1076
Hypena palpalis,875390,121850,3
Hypena proboscidalis,202239,121850,4644
Hypena rostralis,128611,121850,2286
Hypenidium graecum,1088526,47990,1
Hypenodes humidalis,483562,121850,73
,,121850,0
Hypera arator,547738,48736,93
,,48736,0
Hypera conmaculata,549396,48736,98
,,48736,0
Hypera contaminata,560012,48736,1
Hypera denominanda,778752,48736,2
Hypera diversipunctata,221978,48736,2
Hypera maculipennis,948006,48736,1
Hypera melancholica,511531,48736,2
Hypera meles,221980,48736,10
Hypera miles,785708,48736,30
Hypera nigrirostris,221981,48736,244
Hypera ononidis,1230312,48736,1
Hypera pastinacae,888875,48736,2
Hypera plantaginis,547737,48736,25
Hypera postica,196616,48736,583
Hypera rumicis,221983,48736,136
Hypera striata,714231,48736,4
Hypera venusta,878658,48736,8
Hypera viciae,992975,48736,8
Hyperaea femoralis,466749,51953,3
,,48486,0
Hyperaspis campestris,547793,48486,26
,,48486,0
Hyperaspis concolor,1049378,48486,2
,,48486,0
,,48486,0
,,48486,0
,,48486,0
,,48486,0
Hyperaspis reppensis,343126,48486,5
,,48486,0
,,48486,0
,,47199,0
Hypercallia citrinalis,714173,452365,71
Hyperlais lutosalis,1320119,52002,3
Hyperlais nemausalis,497109,52002,1
,,52002,0
Hyperlais siccalis,1115003,52002,4
,,85259,0
,,48736,0
Hyperomyzus lactucae,390862,52381,29
Hyperomyzus lampsanae,992977,52381,1
,,52381,0
,,52381,0
Hyperomyzus rhinanthi,992978,52381,1
,,52381,0
Hyphydrus aubei,1114618,57659,4
Hyphydrus ovatus,495884,57659,83
Hypnogyra angularis,993006,47951,1
,,53248,0
Hypnoidus riparius,131113,53248,10
,,53248,0
Hypoborus ficus,876247,48736,2
,,68869,0
,,68869,0
,,68869,0
Hypocaccus dimidiatus,130634,68869,1
Hypocaccus metallicus,993011,68869,5
Hypocaccus rugiceps,993009,68869,17
Hypocaccus rugifrons,993010,68869,9
,,68869,0
,,68869,0
,,85656,0
Hypocassida cornea,1084675,51146,4
Hypocassida grossepunctata,1407313,51146,1
Hypocassida meridionalis,1067880,51146,21
Hypocassida subferruginea,702892,51146,302
,,55351,0
Hypochalcia ahenella,512642,49683,146
Hypochalcia bruandella,1321786,49683,1
Hypochalcia decorella,512643,49683,11
Hypochalcia lignella,512648,49683,2
Hypochrysa elegans,555463,52425,128
,,245257,0
,,245257,0
,,174139,0
,,154882,0
Hypoderma bovis,390876,154882,1
Hypoderma diana,626998,154882,12
Hypoderma lineatum,626994,154882,1
Hypoganus inunctus,547636,53248,18
,,125614,0
Hypogastrura manubrialis,261702,125614,1
,,125614,0
,,125614,0
,,125614,0
Hypogastrura viatica,207917,125614,1
Hypolixus pica,601973,48736,40
Hypomecis roboraria,468556,49530,1001
Hypomecus quadriannulatus,993023,47199,1
Hypomma bituberculatum,784163,67599,4
Hypomma cornutum,783613,67599,1
Hypomma fulvum,784164,67599,2
,,47922,0
Hyponephele lycaon,354746,47922,917
Hypophyes pallidulus,1014224,61949,4
Hypoponera abeillei,347459,47336,1
Hypoponera eduardi,347460,47336,20
Hypoponera ragusai,347467,47336,3
Hypopycna rufula,1012196,47951,4
,,47199,0
,,47199,0
,,47199,0
Hyposoter didymator,993040,47199,6
,,47199,0
Hyposoter ebeninus,1397308,47199,2
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Hypotia corticalis,473006,49683,51
Hypotia massilialis,830665,49683,5
Hypotia muscosalis,1155347,49683,4
Hypotia pectinalis,1322333,49683,1
Hypovoria hilaris,487978,51953,3
Hypoxystis pluviaria,784340,49530,272
Hyppa rectilinea,130186,48670,123
,,47199,0
Hypseloecus visci,470121,53505,1
,,47199,0
,,47199,0
Hypsicera femoralis,390901,47199,2
,,47199,0
,,47199,0
,,53505,0
Hypsopygia costalis,129149,49683,4212
Hypsopygia fulvocilialis,896118,49683,16
Hypsopygia glaucinalis,346126,49683,650
Hypsopygia incarnatalis,785257,49683,64
Hypsopygia rubidalis,479799,49683,54
Hypsosinga albovittata,467143,47535,56
Hypsosinga heri,531173,47535,57
Hypsosinga pygmaea,153556,47535,27
Hypsosinga sanguinea,360565,47535,21
Hypsotropa gallohispanicella,1125424,49683,7
Hypsotropa limbella,853024,49683,6
,,121468,0
Hyptiotes flavidus,783869,121468,6
Hyptiotes paradoxus,336036,121468,79
Hypulus bifasciatus,896709,173723,8
Hypulus quercinus,622591,173723,31
Hypurus bertrandi,390903,48736,20
Hysterochelifer meridianus,1266482,245019,1
Hysterochelifer tuberculatus,1159180,245019,1
Hysterophora maculosana,527457,47155,16
Hysteropterum dolichotum,1100141,56579,3
Hysteropterum reticulatum,506173,56579,10
,,56579,0
,,56579,0
,,56579,0
,,56214,0
,,353988,0
Iassus lanio,624495,53237,222
Iassus scutellaris,204778,53237,4
Ibalia leucospoides,209083,48004,19
,,48004,0
,,56579,0
Iberattus semiglabratus,804174,48139,17
Iberina candida,783573,153505,3
,,153505,0
,,153505,0
Iberina montana,783578,153505,4
,,47961,0
,,47961,0
,,47336,0
Iberoformica subrufa,488546,47336,60
,,48736,0
Ibisia marginata,736787,154586,50
,,154586,0
Ichneumon albiger,875929,47199,1
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Ichneumon bucculentus,752368,47199,14
Ichneumon cessator,1167944,47199,1
Ichneumon confusor,918920,47199,4
,,47199,0
,,47199,0
Ichneumon emancipatus,1125301,47199,1
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Ichneumon inquinatus,873764,47199,6
,,47199,0
,,47199,0
Ichneumon lautatorius,1397020,47199,2
Ichneumon lugens,1498285,47199,49
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Ichneumon oblongus,1039116,47199,1
,,47199,0
Ichneumon primatorius,901240,47199,4
,,47199,0
,,47199,0
Ichneumon sarcitorius,472018,47199,254
Ichneumon sexcinctus,1074903,47199,2
,,47199,0
,,47199,0
Ichneumon suspiciosus,525875,47199,5
,,47199,0
Ichneumon vulneratorius,1473127,47199,1
Ichneumon xanthorius,495237,47199,204
,,63187,0
Icius congener,596487,48139,7
Icius hamatus,318820,48139,258
Icius subinermis,318821,48139,157
Icosium tomentosum,603188,47961,40
,,48818,0
,,48818,0
Icteranthidium grohmanni,703097,52777,40
Icteranthidium laterale,785930,52777,19
Ictericodes zelleri,1417118,47990,3
Icus angularis,564130,141732,11
Idaea alyssumata,781878,49530,47
Idaea attenuaria,709362,49530,114
Idaea aureolaria,472304,49530,431
Idaea aversata,123658,49530,9730
Idaea belemiata,502496,49530,235
Idaea biselata,362141,49530,2588
Idaea blaesii,896195,49530,19
Idaea calunetaria,468720,49530,112
Idaea camparia,569821,49530,328
Idaea carvalhoi,466345,49530,13
Idaea cervantaria,468724,49530,455
Idaea circuitaria,567413,49530,84
Idaea contiguaria,483282,49530,147
Idaea degeneraria,318537,49530,3320
Idaea determinata,1322771,49530,2
Idaea deversaria,548932,49530,260
Idaea dilutaria,483280,49530,129
Idaea dimidiata,205231,49530,7445
Idaea distinctaria,552538,49530,196
Idaea dromikos,1115401,49530,13
Idaea efflorata,497591,49530,179
Idaea elongaria,497399,49530,366
Idaea emarginata,460201,49530,482
Idaea eugeniata,318960,49530,1027
Idaea filicata,470484,49530,1356
Idaea flaveolaria,603006,49530,109
